Brand,Laptop_Type,Launch_Year,CPU_Brand,CPU_Model,CPU_Cores,GPU_Type,GPU_VRAM,GPU_Model,Screen_Size,Resolution,Refresh_Rate,RAM,Storage,Storage_Type,Weight,OS,Price
Dell,Gaming,2024,Intel,Intel Core Ultra 9 185H,16,Dedicated,8,RTX 4060,16,2560x1600,240,16,1024,SSD,2.61,Windows,158990
Dell,Gaming,2024,Intel,Intel Core i9 14900HX,24,Dedicated,12,RTX 4080,18,2560x1600,165,32,1024,SSD,4.23,Windows,330990
Dell,Gaming,2024,Intel,Intel Core Ultra 9 185H,16,Dedicated,8,RTX 4070,16,2560x1600,240,32,1024,SSD,2.61,Windows,189990
Dell,Gaming,2024,Intel,Intel Core Ultra 9 185H,16,Dedicated,16,RTX 4090,16,2560x1600,240,32,1024,SSD,2.61,Windows,435990
Dell,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5070,16,2560x1600,240,32,1024,SSD,2.66,Windows,254000
Dell,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,16,RTX 5080,18,2560x1600,300,32,2048,SSD,4.3,Windows,423990
Dell,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,12,RTX 5070 Ti,16,2560x1600,240,32,1024,SSD,3.4,Windows,349990
Dell,Gaming,2025,Intel,Intel Core 7 240H,10,Dedicated,8,RTX 5060,16,2560x1600,120,16,1024,SSD,2.57,Windows,174999
Dell,Gaming,2023,Intel,Intel Core i7 13650HX,14,Dedicated,6,RTX 4050,15,1920x1080,165,16,1024,SSD,2.65,Windows,122990
Dell,Gaming,2023,Intel,Intel Core i5 13450HX,10,Dedicated,6,RTX 3050,15,1920x1080,120,16,512,SSD,2.65,Windows,81299
Dell,Gaming,2023,Intel,Intel Core i5 13450HX,10,Dedicated,6,RTX 3050,15,1920x1080,120,8,512,SSD,2.65,Windows,75100
Dell,Gaming,2023,Intel,Intel Core i7 13650HX,16,Dedicated,6,RTX 3050,15,1920x1080,120,16,1024,SSD,2.65,Windows,119990
Dell,Gaming,2023,Intel,Intel Core i7 13650HX,16,Dedicated,6,RTX 4050,15,1920x1080,120,16,512,SSD,2.81,Windows,107870
Dell,Gaming,2023,Intel,Intel Core i5 13450HX,10,Dedicated,6,RTX 3050,15,1920x1080,120,8,512,SSD,2.65,Windows,84990
Dell,Business,2024,Intel,Intel Core i3 1305U,5,Integrated,Shared,Intel UHD,15,1920x1080,60,8,512,SSD,1.66,Windows,48990
Dell,Business,2024,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel UHD,15,1920x1080,60,8,512,SSD,1.66,Windows,59999
Dell,Business,2026,Intel,Intel Core 3 100U,6,Integrated,Shared,Intel UHD,15,1920x1080,120,8,512,SSD,1.5,Windows,46990
Dell,Business,2026,AMD,AMD Ryzen 5 7520U,4,Integrated,Shared,AMD Radeon 610M,15,1920x1080,120,8,512,SSD,1.5,Windows,47490
Dell,Business,2026,Intel,Intel Core 3 100U,6,Integrated,Shared,Intel UHD,15,1920x1080,120,16,512,SSD,1.5,Windows,59990
Dell,Business,2025,AMD,AMD Ryzen 5 7520U,4,Integrated,Shared,AMD Radeon 610M,15,1920x1080,120,8,512,SSD,1.5,Windows,46990
Dell,Business,2025,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.5,Windows,78500
Dell,Business,2024,Intel,Intel Core i5 1215U,6,Integrated,Shared,Intel UHD,15,1920x1080,60,16,512,SSD,1.6,Windows,48990
Dell,Business,2024,Intel,Intel Core i3 1315U,6,Integrated,Shared,Intel UHD,14,1920x1080,60,8,512,SSD,1.25,Windows,49099
Dell,Business,2026,Intel,Intel Core i3 1315U,6,Integrated,Shared,Intel UHD,15,1366x768,60,8,512,SSD,1.6,Windows,46990
Dell,Business,2025,Intel,Intel Core i3 1315U,6,Integrated,Shared,Intel UHD,15,1366x768,60,8,512,SSD,1.6,Windows,51990
Dell,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,8,RTX 4060,16,3840x2400,120,32,1024,SSD,2.13,Windows,313990
Dell,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,3200x2000,120,16,1024,SSD,1.68,Windows,183990
Dell,Ultrabook,2024,Qualcomm,Snapdragon X Elite X1E-80-100,12,Integrated,Shared,Qualcomm Adreno,13,2800x1800,60,32,1024,SSD,1.17,Windows,179990
Dell,Ultrabook,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,13,1920x1200,120,16,512,SSD,1.22,Windows,163990
Dell,Ultrabook,2024,Qualcomm,Snapdragon X Elite X1E-80-100,12,Integrated,Shared,Qualcomm Adreno,13,2800x1800,60,16,512,SSD,1.17,Windows,159990
Dell,Notebook,2023,Intel,Intel Core i7 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.62,Windows,69990
Dell,Notebook,2024,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,16,1920x1200,60,16,512,SSD,1.9,Windows,79990
Dell,Notebook,2024,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,13,2560x1600,60,16,512,SSD,1.24,Windows,94980
Dell,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,8,512,SSD,1.69,Windows,59990
Dell,Notebook,2024,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,512,SSD,1.54,Windows,75999
Dell,Notebook,2025,Intel,Intel Core 3 100U,6,Integrated,Shared,Intel UHD,15,1920x1080,120,8,512,SSD,1.5,Windows,47620
Dell,Notebook,2024,AMD,AMD Ryzen 5 8540U,6,Integrated,Shared,AMD Radeon,14,1920x1200,60,16,512,SSD,1.61,Windows,57990
Dell,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,120,16,1024,SSD,1.69,Windows,77999
Dell,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,120,16,512,SSD,1.69,Windows,70999
Dell,Notebook,2024,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,1024,SSD,1.54,Windows,85499
Dell,Notebook,2024,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,8,512,SSD,1.54,Windows,64999
Dell,Notebook,2023,Intel,Intel Core i7 13620H,10,Integrated,Shared,Intel UHD,14,1920x1200,60,16,512,SSD,1.6,Windows,84990
Dell,Notebook,2023,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,8,512,SSD,1.6,Windows,55000
Dell,Notebook,2024,Intel,Intel Core 7 150U,10,Integrated,Shared,Intel Iris Xe,16,1920x1200,60,16,152,SSD,1.87,Windows,90545
Dell,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,16,1920x1200,60,16,512,SSD,1.85,Windows,75990
Dell,Notebook,2024,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.54,Windows,69990
Dell,2-in-1 Convertible,2023,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,8,512,SSD,1.58,Windows,89890
Dell,Notebook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,2880x1800,60,16,1024,SSD,1.24,Windows,89999
Dell,Notebook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,13,2560x1600,60,16,1024,SSD,1.24,Windows,99999
Dell,Notebook,2023,Intel,Intel Core i5 13450HX,10,Dedicated,6,RTX 3050,15,1920x1080,120,8,512,SSD,2.65,Windows,75100
Dell,Notebook,2023,Intel,Intel Core i5 13450HX,10,Dedicated,6,RTX 3050,15,1920x1080,120,15,512,SSD,2.65,Windows,81230
Dell,2-in-1 Convertible,2023,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.58,Windows,107990
Dell,Notebook,2026,Intel,Intel Core 3 100U,6,Integrated,Shared,Intel UHD,14,1920x1200,60,8,512,SSD,1.5,Windows,45980
Dell,Notebook,2025,Intel,Intel Core i3 1305U,5,Integrated,Shared,Intel UHD,14,1920x1200,60,16,512,SSD,1.5,Windows,56000
Dell,Notebook,2023,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,120,16,1024,SSD,1.62,Windows,79990
Dell,Notebook,2025,Intel,Intel Core i3 1305U,5,Integrated,Shared,Intel UHD,14,1920x1200,60,8,512,SSD,1.5,Windows,45990
Dell,Notebook,2024,Intel,Intel Core 5 210H,8,Integrated,Shared,Intel UHD,14,1920x1200,60,16,512,SSD,1.6,Windows,68990
Dell,Notebook,2024,Qualcomm,Snapdragon X Plus X1P-64-100,10,Integrated,Shared,Qualcomm Adreno,14,2560x1600,60,16,512,SSD,1.4,Windows,98990
Dell,2-in-1 Convertible,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,8,512,SSD,1.65,Windows,72990
Dell,Notebook,2024,Qualcomm,Snapdragon X Plus X1P-64-100,10,Integrated,Shared,Qualcomm Adreno,14,2560x1600,60,16,1024,SSD,1.4,Windows,109990
Dell,2-in-1 Convertible,2024,Intel,Intel Core 7 150U,10,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,1024,SSD,1.71,Windows,107990
